RA,DEC,X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2
169.99316042872255,13.019691805266001,3076.945598208643,390.2943516653813,11.0,1,27.627,0.215,5.0,-0.084,0.012,0,26.499,0.116,9.3,-0.147,0.018,0
170.00537771090836,13.01869111963046,3703.298450086776,923.2258421740663,11.1,1,27.111,0.137,7.9,-0.125,0.35,0,26.744,0.151,7.2,-0.34,0.713,0
170.00630264590163,13.007766615847585,3282.964230246499,1605.403299244408,10.7,1,27.619,0.196,5.5,-0.168,0.013,0,26.575,0.126,8.6,-0.049,0.049,2
170.00010857296226,13.01654679100816,3322.7039071506774,844.2531384503706,10.7,1,27.506,0.193,5.6,-0.088,0.038,0,26.679,0.135,8.1,-0.13,0.066,0
170.0142536469574,13.008228146212538,3739.594230038956,1889.4920930209241,10.6,1,27.57,0.188,5.8,-0.033,0.105,0,26.63,0.129,8.4,-0.115,0.23,0
170.0136357749207,13.006772738080384,3642.812607486262,1952.2684990269547,10.3,1,27.313,0.164,6.6,-0.278,1.054,0,26.816,0.158,6.9,-0.17,1.041,0
170.00206944422015,13.019137543316113,3541.5112610218284,768.4469152910071,11.3,1,27.488,0.186,5.8,0.065,0.064,0,26.475,0.114,9.6,-0.18,0.308,0
169.98526137747876,13.00061447555167,1801.3338156300892,1210.587449933459,10.2,1,27.525,0.203,5.4,-0.14,0.069,2,26.551,0.132,8.2,-0.013,0.044,2
169.9749950687879,12.99114673214336,792.6098971639268,1380.3618566824803,11.3,1,27.741,0.218,5.0,0.203,0.035,0,26.539,0.112,9.7,0.016,0.01,0
169.9997358698867,13.024187579530466,3629.95446193346,383.09177045613126,11.0,1,27.504,0.195,5.6,-0.312,0.054,0,26.501,0.117,9.3,-0.211,0.01,0
170.00366602391097,13.018775902672413,3613.3497026922064,851.6910437094764,10.3,1,27.596,0.208,5.2,-0.144,0.022,2,26.547,0.13,8.4,-0.114,0.063,2
169.99767184855733,13.015954836703012,3163.392135626244,784.317960282582,11.2,1,27.503,0.183,5.9,-0.149,0.012,0,26.554,0.118,9.2,0.026,0.014,0
170.0073939697854,13.025070042129162,4084.912226288131,628.6631066566204,9.9,1,27.114,0.193,5.6,-0.163,0.02,0,26.734,0.143,7.6,-0.078,0.09,0
169.96591822174673,13.00103250943121,730.4037046984561,431.29461783729533,11.5,1,27.094,0.147,7.4,-0.037,0.328,0,26.517,0.129,8.4,-0.08,0.518,0
170.01458871555553,13.006511825868841,3683.8377369780274,2005.344781718229,11.0,1,27.219,0.145,7.5,-0.009,0.139,0,26.723,0.137,7.9,-0.129,0.219,0
170.00659563186431,13.005830078776967,3214.817708537831,1732.5053165489448,10.2,1,27.514,0.214,5.1,-0.06,0.131,0,26.66,0.137,7.9,0.02,0.343,2
169.9982607868951,13.000989986187859,2541.770068455036,1696.2214208551172,10.2,1,27.452,0.206,5.3,-0.295,0.019,0,26.765,0.136,8.0,0.049,0.041,0
170.0182706426592,13.009153526917114,3999.553702705383,1992.0339130752748,9.9,1,27.693,0.216,5.0,-0.251,0.186,0,26.567,0.132,8.2,-0.181,0.886,0
170.00537939643536,13.018630558748837,3700.798519555047,926.8456179214478,10.7,1,27.107,0.135,8.1,-0.223,0.453,0,27.203,0.213,5.1,-0.386,1.364,0
169.97566719324195,12.992455599906272,891.0521454469587,1327.2348068915257,11.0,1,27.513,0.18,6.0,-0.113,0.414,0,26.693,0.13,8.3,-0.117,0.592,0
169.99393612896665,13.021060423790873,3178.508197219745,340.49706564782343,11.3,1,27.149,0.138,7.8,-0.221,0.029,0,26.879,0.161,6.8,-0.073,0.165,0
169.98956198558707,13.006528823154808,2303.900098451826,1025.5668419746746,11.3,1,27.144,0.138,7.8,-0.248,0.498,0,26.773,0.145,7.5,-0.275,0.686,0
170.00567716898277,13.007513856749304,3237.561303623875,1596.0041682116773,10.1,1,27.575,0.216,5.0,0.021,0.059,0,26.619,0.125,8.7,-0.141,0.189,0
169.96982451141878,13.000298920360907,918.6245939568809,627.3606833561382,9.9,1,27.383,0.174,6.3,-0.055,0.144,0,26.781,0.172,6.3,-0.061,0.138,2
169.99740862078974,13.000241356550271,2461.3464606752873,1707.851100275319,11.3,1,27.754,0.205,5.3,0.097,0.073,0,26.549,0.115,9.4,-0.001,0.249,0
170.00483598776998,13.01135467551051,3357.9331137874037,1334.7906825460032,10.8,1,27.677,0.212,5.1,-0.018,0.023,0,26.554,0.118,9.2,-0.221,0.103,0
170.0151631993642,13.006702064891362,3723.5904643613303,2016.5338262458554,9.2,1,27.569,0.219,5.0,-0.03,0.23,2,26.673,0.152,7.2,0.134,0.446,2
170.0063213183376,13.014037812382268,3555.1979331254984,1233.9662237707264,10.5,1,27.64,0.201,5.4,-0.148,0.209,0,26.558,0.126,8.6,-0.118,0.623,0
170.01420025565093,13.0084983905647,3748.323675376624,1871.2532443166378,10.2,1,27.639,0.21,5.2,-0.08,0.236,0,26.517,0.127,8.6,0.05,0.506,0
170.01737604958393,13.007811919593616,3892.8405669420204,2037.0915392594363,10.9,1,27.329,0.161,6.7,-0.112,0.044,0,26.642,0.131,8.3,-0.044,0.126,0
169.97564885711364,12.986950726174555,635.4072637905022,1661.7742173831296,12.0,1,27.249,0.133,8.2,-0.088,0.017,0,26.722,0.128,8.5,-0.023,0.031,0
170.01384296746429,13.013616695688118,3948.716526561409,1552.7430848460924,9.9,1,27.478,0.21,5.2,0.037,0.144,0,26.666,0.136,8.0,0.071,0.315,0
170.002660211002,13.02199510192797,3696.071403739302,624.2655438865272,10.5,1,27.051,0.134,8.1,-0.152,0.408,2,26.952,0.187,5.8,-0.05,0.709,2
170.0056578139075,13.01287444598057,3468.695746528657,1276.8638803618119,11.0,1,27.685,0.208,5.2,-0.015,0.042,0,26.507,0.114,9.5,-0.069,0.029,0
170.0028452154795,13.022934019600351,3746.231404605533,576.658397785125,10.4,1,27.533,0.195,5.6,-0.068,0.073,2,26.731,0.142,7.6,-0.005,0.088,0
170.01229984158948,13.006616683949328,3562.695963857545,1909.1417779279504,10.8,1,27.272,0.149,7.3,-0.053,0.348,0,26.749,0.147,7.4,-0.043,0.838,0
169.99578039328563,13.003352428425815,2508.6250125207102,1457.577298914972,9.6,1,27.753,0.218,5.0,-0.092,0.437,0,27.13,0.192,5.6,-0.21,0.921,0
170.0143107526527,13.013611310384807,3974.0589060289644,1571.371719697409,10.1,1,27.626,0.205,5.3,-0.107,0.525,0,26.666,0.136,8.0,-0.059,0.673,0
170.00290951164007,13.010764056927876,3226.493919166461,1294.6240502835583,10.8,1,27.545,0.18,6.0,0.009,0.123,0,26.66,0.136,8.0,0.097,0.286,0
170.0026657262039,13.020556052173921,3634.872864222247,708.5703374640188,10.1,1,27.392,0.181,6.0,-0.176,0.162,0,26.794,0.152,7.1,-0.01,0.304,0
169.99993293416313,13.021016495099147,3505.1485869554604,575.5897998411073,11.3,1,27.042,0.125,8.7,-0.051,0.333,0,26.98,0.183,5.9,-0.085,1.019,0
169.99148998060866,13.021925618258983,3081.514970976268,195.29715084825614,11.0,1,27.184,0.149,7.3,-0.248,0.048,0,26.634,0.139,7.8,-0.221,0.154,0
170.00856016359745,13.016447444177173,3781.1768336202504,1179.098583922157,9.8,1,27.335,0.189,5.7,0.003,0.011,0,26.768,0.148,7.3,0.03,0.032,0
170.00744785035667,13.013404622512427,3589.6542928814297,1315.3506809987773,10.3,1,27.542,0.198,5.5,-0.006,0.614,0,26.556,0.131,8.3,-0.122,1.066,0
169.99189580994815,13.006115608507384,2415.16242724388,1141.1186278247674,10.2,1,27.667,0.203,5.4,0.014,0.009,0,26.782,0.161,6.8,-0.16,0.008,0
170.00825997512902,13.020587531301866,3941.6211138675217,924.1544645713868,10.5,1,27.299,0.181,6.0,-0.009,0.604,0,26.36,0.132,8.2,0.135,0.776,2
169.99773116807674,13.0096080671818,2891.038731287613,1161.224676694406,10.5,1,27.652,0.209,5.2,-0.278,0.055,0,26.663,0.128,8.5,0.076,0.061,0
169.9996535011531,13.014705150775189,3218.2234305347483,934.8977541711967,10.9,1,27.372,0.167,6.5,-0.219,1.042,0,26.608,0.141,7.7,-0.141,1.51,0
169.99969721662663,13.01958932325311,3431.038805707414,649.8753236817807,10.3,1,27.604,0.207,5.3,-0.122,0.05,0,26.624,0.132,8.2,-0.06,0.112,0
169.99793083541252,13.01589456033719,3175.01350918948,797.9270010555442,11.5,1,27.214,0.142,7.6,0.031,0.171,0,26.653,0.132,8.2,0.061,0.227,0
169.98665650829707,13.00378499710329,2020.7178999038115,1075.5751174096638,11.7,1,27.147,0.133,8.2,-0.17,0.2,0,26.684,0.133,8.2,-0.092,0.394,0
170.00257413733482,13.024377821165903,3792.948602024368,482.0243635302112,10.1,1,27.338,0.192,5.7,-0.208,0.113,0,26.63,0.138,7.9,0.236,0.556,0
170.00127610105673,13.029785529089345,3951.7567204824013,118.0874213733354,10.2,1,27.51,0.203,5.4,-0.117,0.183,0,26.573,0.129,8.4,-0.019,0.139,0
169.99153646238221,13.001525526208383,2191.985107538735,1401.0927629119806,10.0,1,27.425,0.167,6.5,0.068,0.292,0,27.134,0.202,5.4,0.11,0.63,2
170.00871958791004,13.02218861864962,4034.8018173937826,848.3089379771607,9.7,1,27.273,0.185,5.9,-0.195,0.022,2,26.72,0.151,7.2,-0.145,0.063,2
169.98868720938435,12.989529136997477,1492.6123204561732,2015.0862457035498,11.5,1,27.462,0.171,6.4,-0.231,0.735,0,26.522,0.115,9.4,-0.34,0.77,0
169.99853323728712,13.01846947143072,3319.1240185572537,670.2446022847452,10.1,1,27.295,0.158,6.9,-0.067,0.023,2,27.139,0.206,5.3,-0.045,0.037,2
169.98855344715278,13.016495611186778,2684.845305441174,398.49597828736256,10.8,1,27.644,0.218,5.0,-0.352,0.02,0,26.524,0.115,9.4,-0.064,0.024,0
170.00184054731622,13.020440968303925,3584.838805764989,683.2622783004024,10.8,1,27.283,0.164,6.6,-0.257,0.046,0,26.616,0.13,8.4,-0.117,0.116,0
169.987084192463,12.991421024427604,1488.6121733029543,1836.8379906940381,11.1,1,27.469,0.162,6.7,-0.031,0.007,0,26.753,0.133,8.1,-0.042,0.01,0
170.00577315313845,13.00450313415636,3111.5948767547034,1779.7027827208117,10.7,1,27.522,0.171,6.3,-0.104,0.261,0,26.68,0.131,8.3,-0.055,0.384,0
170.0022312217279,13.020897718786767,3625.7403270668938,671.7228112730527,10.3,1,27.615,0.21,5.2,0.078,0.058,0,26.654,0.134,8.1,-0.125,0.154,0
170.00804534755528,13.00929091744479,3444.861537047357,1582.7838925152703,10.2,1,27.536,0.211,5.1,0.119,0.183,0,26.67,0.132,8.2,0.044,0.369,0
169.99170639977578,12.996644536779355,1983.5708107818566,1701.2841714675938,11.1,1,27.563,0.191,5.7,-0.024,0.663,0,26.649,0.126,8.6,-0.14,0.515,0
169.9891740622524,13.013891719461775,2605.630973671866,575.3947817356892,10.4,1,27.407,0.185,5.9,-0.212,0.951,0,26.58,0.134,8.1,-0.125,1.21,0
169.9984763901102,13.024441714105446,3572.0078522945487,319.52627108829716,10.7,1,27.58,0.206,5.3,0.118,0.011,0,26.533,0.122,8.9,0.172,0.028,0
170.01462494023926,13.013430699192226,3983.5006881657246,1594.3801543387067,10.1,1,27.638,0.203,5.3,-0.092,0.013,0,26.698,0.135,8.0,-0.003,0.047,0
170.00316679237264,12.998775851045856,2715.817435476836,2021.959036532593,11.2,1,27.231,0.138,7.9,-0.111,0.041,0,26.809,0.143,7.6,0.029,0.087,0
169.9835823393864,13.010945515240486,2166.6352942671992,531.4800949600515,10.7,1,27.637,0.214,5.1,-0.209,0.019,0,26.543,0.119,9.1,-0.105,0.045,0
169.98587018884615,12.999849765304244,1801.117683962776,1280.1928733718626,10.6,1,27.309,0.159,6.8,-0.246,0.982,0,26.773,0.154,7.0,-0.092,1.313,0
169.99766350363186,13.003870686865715,2635.8041182520924,1500.1937935901276,9.9,1,27.616,0.205,5.3,0.159,0.214,0,26.872,0.153,7.1,0.161,0.34,0
169.973023867967,12.996291588206205,917.0548578047639,992.3966846227885,10.5,1,27.494,0.21,5.2,-0.173,0.2,2,26.618,0.124,8.8,0.136,0.031,0
169.9950010975888,13.006238288324916,2592.5981620422795,1254.9501612593729,10.8,1,27.696,0.208,5.2,-0.04,0.035,0,26.541,0.116,9.3,-0.016,0.023,0
169.9716256336145,13.005299694449747,1246.6992795497206,399.9438275983962,10.5,1,27.596,0.21,5.2,-0.194,0.272,0,26.577,0.126,8.6,0.002,0.148,0
169.9969804243697,13.028720601512045,3672.6261229302795,13.565837426700787,10.0,1,27.413,0.184,5.9,-0.173,0.101,0,26.907,0.172,6.3,-0.057,0.123,0
169.99240353118896,13.024542944164704,3244.107067017845,78.53393185827683,10.4,1,27.597,0.204,5.3,-0.066,0.31,0,26.7,0.136,8.0,-0.082,0.113,0
169.96773924531388,13.009054124449023,1196.4558206346885,26.77864718907756,10.7,1,27.449,0.181,6.0,-0.109,0.216,0,26.606,0.131,8.3,-0.14,0.435,0
170.01527586442623,13.01156760712921,3939.2559357389214,1730.5314444607623,10.1,1,27.744,0.217,5.0,-0.234,0.512,0,26.673,0.14,7.8,-0.184,0.903,0
169.97365349794902,13.010230790774193,1581.275145219855,187.52594948603414,10.7,1,27.256,0.151,7.2,-0.192,0.071,0,26.977,0.173,6.3,-0.264,0.103,0
170.00651022375482,13.002482152367843,3063.8207200840293,1929.893169027423,10.3,1,27.743,0.212,5.1,-0.183,0.019,0,26.598,0.123,8.8,-0.088,0.027,0
169.986825629788,13.012651587913034,2421.4902079310705,557.0770036660358,10.5,1,27.398,0.174,6.2,-0.115,0.551,0,26.605,0.132,8.2,-0.265,0.859,0
169.99525059105284,13.005924727517666,2592.619746639119,1283.3582928161584,10.9,1,27.375,0.161,6.8,-0.098,0.019,0,26.704,0.132,8.2,0.053,0.054,0
169.99080917535707,13.024214192834059,3142.5993192477886,35.90729603768534,11.8,1,27.387,0.176,6.2,-0.104,0.498,0,26.348,0.113,9.6,0.026,0.918,0
170.0101566643741,13.012561839771655,3701.7589051546215,1471.0698205005885,9.4,1,27.645,0.219,5.0,-0.229,0.051,2,26.808,0.152,7.2,0.069,0.21,0
169.9800407152688,13.01329874425768,2073.4749767133135,255.41876537902914,10.3,1,27.313,0.187,5.8,0.068,0.036,0,26.598,0.127,8.5,0.059,0.28,2
170.0085872647342,13.01783823219322,3842.1655565518954,1098.2835619911266,10.3,1,27.595,0.203,5.4,-0.104,0.204,0,26.641,0.131,8.3,-0.163,0.231,0
169.99471981785072,13.012997844092906,2872.7100563010126,843.5856681808482,11.3,1,27.088,0.128,8.5,-0.056,0.006,0,26.859,0.153,7.1,-0.027,0.052,0
170.00225088896568,13.011905971875203,3239.789420935556,1201.3001144935106,10.4,1,27.446,0.182,6.0,-0.205,0.31,0,26.691,0.134,8.1,-0.271,0.529,0
170.0102346329265,13.011864152656125,3676.0100188755637,1515.4970408862612,9.5,1,27.615,0.197,5.5,-0.078,0.109,0,26.723,0.158,6.9,0.168,0.43,2
169.98929328387257,12.992482549565832,1660.932520291485,1858.8655900767858,11.3,1,27.292,0.142,7.6,-0.041,0.015,0,26.737,0.132,8.2,-0.039,0.075,0
170.00282856522657,13.003183975464252,2891.2811951840504,1743.4163862218832,9.8,1,27.607,0.216,5.0,-0.271,0.301,0,26.652,0.134,8.1,-0.033,0.963,0
169.98215622552047,12.993508458183006,1306.1546989804708,1517.1600229490143,10.8,1,27.494,0.171,6.3,0.024,0.26,0,26.743,0.13,8.3,-0.457,0.123,2
169.98936039606275,13.013997016842257,2620.5218202125175,576.4446304308078,11.4,1,27.34,0.163,6.6,-0.216,0.11,0,26.567,0.122,8.9,-0.09,0.26,0
169.99105322084608,13.02262081212252,3087.472088660832,137.93089075998498,9.4,1,27.658,0.214,5.1,-0.036,0.177,2,27.099,0.195,5.6,-0.067,0.283,0
169.98979433144487,13.021450738281416,2967.8868376273344,157.2602801263596,10.2,1,27.498,0.204,5.3,0.033,0.871,0,26.582,0.128,8.5,-0.177,0.639,0
169.9917065519933,13.016611629638211,2863.7112140188756,514.0873880792917,11.0,1,27.221,0.148,7.4,-0.103,0.184,0,26.662,0.134,8.1,-0.176,0.277,0
169.98613209285892,12.994577560253273,1578.3541678312156,1608.0125441605562,9.4,1,27.723,0.217,5.0,0.073,0.018,2,27.156,0.189,5.8,-0.121,0.045,0
169.98501780591482,13.00670177206957,2058.9366946464716,838.2605138062858,8.1,1,27.216,0.188,5.8,-0.159,1.236,0,26.519,0.203,5.4,0.004,1.998,0
170.01360895279498,13.007647968702083,3679.1815547099777,1898.8518111868177,9.7,1,27.731,0.21,5.2,0.127,0.168,0,26.774,0.144,7.5,0.098,0.176,0
169.99579846450985,13.015398552896551,3036.343176121697,744.201300481277,11.3,1,27.112,0.131,8.3,-0.069,0.135,0,26.758,0.145,7.5,-0.12,0.528,0
170.00121674184433,13.007202968294592,2978.2788960683793,1440.1658495799286,11.0,1,27.701,0.203,5.4,-0.019,0.262,0,26.623,0.125,8.7,-0.079,0.288,2
169.9895652847966,13.018773490722547,2839.5182526236413,304.52130430457134,10.4,1,27.205,0.146,7.5,-0.024,0.03,0,26.874,0.16,6.8,-0.19,0.088,0
170.01380476563128,13.015497735227742,4027.0843845295017,1439.910072644509,9.4,1,27.484,0.21,5.2,-0.056,0.073,0,26.799,0.15,7.2,0.058,0.143,0
170.0123377130515,13.009593739158056,3693.4430561628014,1732.8426503659884,10.2,1,27.719,0.208,5.2,0.018,0.021,0,26.661,0.131,8.3,0.008,0.06,0
169.9895843628585,13.013181647776223,2597.293748983106,633.101032611774,10.8,1,27.187,0.136,8.0,-0.048,0.011,0,26.846,0.155,7.0,0.186,0.037,0
169.99546830335225,13.018991317703641,3173.457976902531,520.7452391238206,10.8,1,27.368,0.167,6.5,-0.025,0.465,0,26.585,0.129,8.4,-0.049,0.637,0
170.00165294469724,13.026988262905563,3853.701373260766,294.6563505971397,10.5,1,27.439,0.184,5.9,-0.205,0.226,0,26.561,0.129,8.4,0.187,0.514,0
170.00720670422956,13.012641387878945,3543.563846905081,1351.1085839111965,10.7,1,27.713,0.218,5.0,-0.286,0.168,0,26.502,0.117,9.3,-0.114,0.173,0
169.99819768587017,13.010659052051333,2962.5700593065812,1117.1371810569776,9.8,1,27.523,0.213,5.1,0.071,0.021,0,26.673,0.133,8.2,-0.135,0.097,0
170.0089824159224,13.006412426433723,3371.519273376045,1791.210590023321,9.5,1,27.467,0.209,5.2,-0.19,0.074,0,26.796,0.141,7.7,-0.162,0.11,0
170.00780193370537,13.019328693776579,3862.9500712737563,980.1412170685559,9.2,1,27.332,0.196,5.5,-0.233,0.083,0,26.778,0.153,7.1,-0.107,0.319,0
169.9831939303547,12.998227756568753,1578.3154942855822,1273.0345749456444,10.7,1,27.323,0.157,6.9,-0.07,0.593,2,26.809,0.149,7.3,-0.108,0.703,0
169.98786127254442,12.995938115735733,1736.7617380724944,1593.432627974258,10.0,1,27.598,0.193,5.6,-0.108,0.015,0,26.768,0.135,8.0,-0.187,0.026,0
169.9924617841343,13.008366599009943,2545.563105652395,1029.485249289585,9.7,1,27.518,0.196,5.6,-0.3,0.923,0,26.78,0.149,7.3,-0.145,1.149,0
169.99511693078964,13.014288544273043,2950.690805979971,782.9992220060484,10.5,1,27.559,0.192,5.6,-0.069,0.18,0,26.583,0.123,8.8,-0.062,0.181,0
169.99965121603995,13.007499706001013,2904.880619319143,1361.3614377903775,9.8,1,27.683,0.214,5.1,-0.039,0.175,0,26.837,0.147,7.4,-0.345,0.275,0
169.9908639183182,12.997447591528553,1972.5156866237903,1619.8495882642912,9.8,1,27.698,0.205,5.3,-0.016,0.278,0,26.824,0.151,7.2,-0.01,0.328,2
169.99560230442216,13.013645366029698,2949.483905118902,839.7454966281405,10.1,1,27.693,0.21,5.2,-0.201,0.234,0,26.69,0.136,8.0,0.026,0.499,0
169.96624289939,13.005080530004019,932.8417109904101,203.32849223916716,10.4,1,27.262,0.157,6.9,-0.24,0.575,0,26.821,0.156,6.9,0.095,0.455,0
169.99804256877184,13.017768225758685,3262.012224639861,692.2834683437086,9.6,1,27.476,0.218,5.0,-0.19,0.034,2,26.73,0.139,7.8,-0.12,0.061,0
169.97362999084046,12.985381290440543,446.8582417158923,1678.9241310536777,9.7,1,27.593,0.193,5.6,0.123,0.726,0,26.829,0.153,7.1,0.006,1.242,0
169.97949358223153,13.013466294025084,2050.4320244622963,224.33093723190342,10.2,1,27.346,0.17,6.4,-0.079,0.512,0,26.775,0.154,7.1,-0.203,0.728,0
169.9889940127943,13.010333794202726,2439.923499915075,778.0423695588737,9.5,1,27.489,0.215,5.0,-0.201,0.009,0,26.752,0.143,7.6,0.048,0.064,0
170.0037481927437,12.999736131470971,2790.4194253870164,1986.830934697905,9.7,1,27.419,0.165,6.6,-0.043,1.02,0,26.992,0.185,5.9,-0.142,1.579,0
169.9844906808866,13.020289641745872,2625.5610353469538,19.36124042205451,10.2,1,27.557,0.208,5.2,-0.101,0.736,0,26.643,0.137,7.9,-0.062,0.585,0
170.00576554962996,13.011606550607887,3419.8575813241914,1356.1489357930093,9.9,1,27.459,0.179,6.1,-0.159,0.105,0,26.842,0.155,7.0,-0.054,0.256,0
169.9833012645369,12.992559870588218,1327.4815304773374,1619.473176284263,10.0,1,27.48,0.202,5.4,-0.114,0.005,2,26.714,0.131,8.3,-0.033,0.013,0
169.98832668213606,13.018412338545778,2755.622311358798,277.58353938024595,10.1,1,27.206,0.149,7.3,-0.117,0.207,0,27.069,0.189,5.8,-0.363,0.369,0
169.99377845795684,13.021779734302598,3200.8066996994767,292.46010172539826,9.4,1,27.247,0.172,6.3,-0.267,0.537,0,26.787,0.171,6.3,-0.219,1.156,0
170.00150392908063,13.011072226152743,3162.566462418365,1221.5392100154454,9.7,1,27.504,0.181,6.0,-0.135,0.052,0,26.975,0.169,6.4,-0.215,0.186,0
169.99354579449346,13.011768260496016,2754.3752911334705,870.4445554451712,8.6,1,27.339,0.203,5.3,0.004,0.043,2,26.81,0.176,6.2,0.159,0.215,2
169.98665213129098,13.004415651950596,2048.5072664795894,1037.8274464566452,10.6,1,27.238,0.139,7.8,-0.044,0.003,0,27.063,0.182,6.0,-0.001,0.076,0
169.98712895756444,13.0197607427628,2748.094937675364,152.44181118676215,10.1,1,27.556,0.203,5.3,0.069,0.034,2,26.659,0.131,8.3,-0.115,0.038,0
169.9750961501485,13.000351589701452,1218.9117659715405,829.7457142233892,9.9,1,27.24,0.165,6.6,-0.197,0.009,0,26.967,0.166,6.5,-0.2,0.01,0
170.00257465680488,13.029904573184869,4027.4131397822325,161.42415329945135,10.2,1,27.395,0.179,6.1,0.116,0.03,0,26.657,0.136,8.0,0.092,0.051,0
170.00470589114363,13.02528023984189,3947.4884600935443,512.1615277914409,10.0,1,27.326,0.165,6.6,-0.182,0.137,0,26.757,0.152,7.1,-0.095,0.305,0
169.9974179064891,13.008923564925489,2843.867817360324,1189.6130702476703,9.1,1,27.454,0.179,6.1,-0.073,0.641,2,27.232,0.215,5.0,0.072,0.744,0
169.9691211395563,13.004060980013694,1049.5275048465562,375.89649833065266,10.4,1,27.434,0.183,5.9,-0.061,0.275,2,26.664,0.132,8.2,-0.197,0.142,0
170.01072366810422,13.004444892729513,3381.7401933873534,1977.418287197937,9.8,1,27.727,0.211,5.1,-0.18,0.034,0,26.791,0.142,7.6,0.02,0.038,0
169.98974624913342,13.006826809051939,2327.280749406344,1015.0474046506896,10.1,1,27.642,0.204,5.3,-0.067,0.009,0,26.617,0.13,8.3,-0.124,0.05,0
170.00305858321732,12.998784793083255,2710.216872122545,2017.169382473192,10.6,1,27.251,0.139,7.8,0.009,0.282,0,26.984,0.163,6.6,0.053,0.482,0
170.01740275643593,13.010350690441697,4003.43802367453,1886.460834866091,8.7,1,27.516,0.196,5.5,-0.146,1.171,0,26.649,0.17,6.4,0.098,1.203,0
170.0003155913228,12.998632007712828,2551.362977885096,1918.7167349630918,10.5,1,27.564,0.179,6.1,-0.172,0.888,0,26.758,0.14,7.7,-0.071,0.904,0
170.01081123044105,13.009983091496895,3626.5448898639074,1649.8484782177748,10.1,1,27.738,0.21,5.2,-0.255,0.146,0,26.658,0.13,8.4,-0.098,0.262,0
169.98439258278376,13.006395892062065,2010.5537886790703,832.0611887930409,9.2,1,27.581,0.211,5.1,-0.177,1.064,0,26.684,0.146,7.4,-0.078,1.087,0
169.99296594558035,12.99618306490197,2033.2077414695755,1778.4988190727254,10.4,1,27.804,0.213,5.1,-0.344,0.39,0,26.624,0.121,9.0,-0.182,0.391,0
169.9675626053466,13.003658986741836,943.1698231301916,339.0595085328637,9.6,1,27.679,0.219,5.0,0.073,0.064,0,26.684,0.139,7.8,0.092,0.097,0
170.00431052052437,13.011741159508922,3345.800052218452,1291.3836043339122,9.5,1,27.61,0.21,5.2,-0.09,0.724,0,26.745,0.149,7.3,0.023,0.977,0
169.9654196841042,13.0050241184922,883.6475069187937,174.61065268786425,9.8,1,27.538,0.208,5.2,0.076,0.02,0,26.768,0.145,7.5,-0.156,0.019,0
